ID,STATE_NAME,COUNTY,CITY,LATITUDE,LONGITUDE
1570,Arizona,Maricopa,"Paradise Valley",33.549439,-111.956546
1571,Arizona,"La Paz",Parker,34.0254,-114.266342
1572,Arizona,Coconino,Parks,35.1898,-112.0187
1573,Arizona,"Santa Cruz",Patagonia,31.535317,-110.696774
1574,Arizona,Yavapai,Paulden,35.03129,-112.544105
1575,Arizona,Gila,Payson,34.219779,-111.287774
1576,Arizona,Mohave,"Peach Springs",35.537795,-113.420199
1577,Arizona,Cochise,Pearce,31.966608,-109.795032
1578,Arizona,Maricopa,Peoria,33.576135,-112.234424
1579,Arizona,Gila,Peridot,33.478874,-110.37252
1580,Arizona,Apache,"Petrified Forest Natl Pk",34.773889,-109.887778
1581,Arizona,Maricopa,Phoenix,33.451,-112.0685
1582,Arizona,Pinal,Picacho,32.716111,-111.494722
1583,Arizona,Graham,Pima,32.909661,-109.856009
1584,Arizona,Gila,Pine,34.390915,-111.473483
1585,Arizona,Navajo,Pinedale,34.3075,-110.250833
1586,Arizona,Navajo,Pinetop,34.117459,-109.919668
1587,Arizona,Navajo,Pinon,36.100243,-110.221077
1588,Arizona,Cochise,Pirtleville,31.356944,-109.561111
1589,Arizona,Navajo,Polacca,35.811812,-110.51114
1590,Arizona,Cochise,Pomerene,31.999444,-110.285556
1591,Arizona,"La Paz",Poston,33.990556,-114.395556
1592,Arizona,Yavapai,Prescott,34.629909,-113.022459
1593,Arizona,Yavapai,"Prescott Valley",34.61,-112.315
1594,Arizona,"La Paz",Quartzsite,33.5675,-114.2731
1595,Arizona,Maricopa,"Queen Creek",33.238577,-111.643596
1596,Arizona,Pinal,"Queen Creek",33.151087,-111.511058
1597,Arizona,Pinal,"Red Rock",32.576111,-111.325
1598,Arizona,Apache,"Red Valley",35.915556,-109.029167
1599,Arizona,Pima,Rillito,32.414722,-111.155556
1600,Arizona,Yavapai,Rimrock,34.63799,-111.784222
1601,Arizona,"Santa Cruz","Rio Rico",31.4851,-110.9898
1602,Arizona,Maricopa,"Rio Verde",33.7316,-111.6811
1603,Arizona,Apache,"Rock Point",36.718056,-109.625278
1604,Arizona,Yuma,Roll,32.936635,-113.564287
1605,Arizona,Gila,Roosevelt,33.635753,-110.974884
1606,Arizona,Apache,"Round Rock",36.502222,-109.553056
1607,Arizona,Pinal,Sacaton,33.097699,-111.775162
1608,Arizona,Graham,Safford,32.829491,-109.626641
1609,Arizona,Pima,Sahuarita,31.945169,-111.000154
1610,Arizona,Cochise,"Saint David",31.897251,-110.215377
1611,Arizona,Apache,"Saint Johns",34.501008,-109.379617
1612,Arizona,Apache,"Saint Michaels",35.644722,-109.095
1613,Arizona,"La Paz",Salome,33.748141,-113.571459
1614,Arizona,Gila,"San Carlos",33.310643,-110.395323
1615,Arizona,Yuma,"San Luis",32.486944,-114.781389
1616,Arizona,Pinal,"San Manuel",32.695831,-110.656788
1617,Arizona,Cochise,"San Simon",32.208167,-109.367152
